price,room_type,address_japanese,shiku,townpart,detailpart
5767.0,Private room,新宿区西新宿5丁目23-5,新宿区,新宿区西新宿5丁目,23-5
17579.0,Entire home apt,足立区扇2丁目26-5,足立区,足立区扇2丁目,26-5
50000.0,Entire home apt,杉並区和泉1丁目1-7,杉並区,杉並区和泉1丁目,1-7
27000.0,Entire home apt,台東区西浅草2丁目−15−13日光社ビル1F,台東区,台東区西浅草2丁目,−15−13日光社ビル1F
16591.0,Entire home apt,港区南青山1丁目8-3,港区,港区南青山1丁目,8-3
12566.0,Entire home apt,豊島区東池袋4丁目41番4号渡辺ビル1F,豊島区,豊島区東池袋4丁目,41番4号渡辺ビル1F
13812.0,Entire home apt,新宿区新宿7丁目27番11号東新宿駅,新宿区,新宿区新宿7丁目,27番11号東新宿駅
3571.0,Private room,文京区大塚6丁目−4−２ガラ・ステージ新大塚,文京区,文京区大塚6丁目,−4−２ガラ・ステージ新大塚
29429.0,Entire home apt,板橋区大山金井町22-5,板橋区,,板橋区大山金井町22-5
31429.0,Entire home apt,豊島区目白3丁目1-28-203,豊島区,豊島区目白3丁目,1-28-203
1500.0,Private room,江戸川区北小岩4丁目38-16,江戸川区,江戸川区北小岩4丁目,38-16
1500.0,Private room,豊島区東池袋5丁目52-10,豊島区,豊島区東池袋5丁目,52-10
4579.0,Private room,葛飾区高砂8丁目20-5,葛飾区,葛飾区高砂8丁目,20-5
4940.0,Entire home apt,江戸川区北小岩4丁目38-16,江戸川区,江戸川区北小岩4丁目,38-16
1500.0,Shared room,豊島区北大塚2丁目11-9,豊島区,豊島区北大塚2丁目,11-9
40000.0,Entire home apt,渋谷区神宮前3丁目−15−５１B,渋谷区,渋谷区神宮前3丁目,−15−５１B
9000.0,Entire home apt,豊島区北大塚2丁目6-6,豊島区,豊島区北大塚2丁目,6-6
1500.0,Shared room,墨田区東向島6丁目46-8,墨田区,墨田区東向島6丁目,46-8
1500.0,Shared room,墨田区業平5丁目10-6,墨田区,墨田区業平5丁目,10-6
11250.0,Entire home apt,墨田区業平5丁目10-6,墨田区,墨田区業平5丁目,10-6
14800.0,Entire home apt,調布市下石原二丁目−６−９,調布市,調布市下石原二丁目,−６−９
13500.0,Entire home apt,墨田区向島3丁目−34−５北斗ビル,墨田区,墨田区向島3丁目,−34−５北斗ビル
13663.0,Private room,台東区松が谷1丁目2-3,台東区,台東区松が谷1丁目,2-3
12000.0,Entire home apt,町田市能ヶ谷4丁目10-2,町田市,町田市能ヶ谷4丁目,10-2
3143.0,Private room,豊島区北大塚2丁目6-9,豊島区,豊島区北大塚2丁目,6-9
28286.0,Private room,台東区谷中1丁目6,台東区,台東区谷中1丁目,6
6075.0,Entire home apt,葛飾区新宿1丁目10番15号,葛飾区,葛飾区新宿1丁目,10番15号
10286.0,Private room,台東区上野桜木1丁目10-14,台東区,台東区上野桜木1丁目,10-14
7000.0,Private room,目黒区五本木2丁目11-25,目黒区,目黒区五本木2丁目,11-25
9000.0,Shared room,豊島区池袋4丁目−14−11フソーレジデンス,豊島区,豊島区池袋4丁目,−14−11フソーレジデンス
23571.0,Entire home apt,世田谷区喜多見9丁目6-18,世田谷区,世田谷区喜多見9丁目,6-18
7200.0,Entire home apt,練馬区旭ヶ丘1丁目−9−６トピーコーポラス,練馬区,練馬区旭ヶ丘1丁目,−9−６トピーコーポラス
29000.0,Entire home apt,墨田区業平5丁目10-6,墨田区,墨田区業平5丁目,10-6
12975.0,Private room,渋谷区道玄坂2丁目18-4渡辺ビル,渋谷区,渋谷区道玄坂2丁目,18-4渡辺ビル
12214.0,Entire home apt,練馬区豊玉上1丁目4-9,練馬区,練馬区豊玉上1丁目,4-9
9000.0,Private room,台東区松が谷2丁目20-10,台東区,台東区松が谷2丁目,20-10
12975.0,Private room,練馬区豊玉上1丁目5-1,練馬区,練馬区豊玉上1丁目,5-1
6300.0,Entire home apt,杉並区荻窪3丁目39,杉並区,杉並区荻窪3丁目,39
9671.0,Entire home apt,新宿区西早稲田２丁目−１５−９ニューハイム早稲田,新宿区,新宿区西早稲田２丁目,−１５−９ニューハイム早稲田
32943.0,Entire home apt,葛飾区立石8丁目28-8,葛飾区,葛飾区立石8丁目,28-8
35086.0,Entire home apt,豊島区池袋3丁目62番11号,豊島区,豊島区池袋3丁目,62番11号
11829.0,Entire home apt,墨田区押上1丁目34-7,墨田区,墨田区押上1丁目,34-7
39806.0,Entire home apt,台東区谷中3丁目−24−８ベビーバード,台東区,台東区谷中3丁目,−24−８ベビーバード
21339.0,Entire home apt,渋谷区宇田川町33-5,渋谷区,,渋谷区宇田川町33-5
12975.0,Private room,豊島区北大塚2丁目15いろのわ広場,豊島区,豊島区北大塚2丁目,15いろのわ広場
1500.0,Shared room,中野区江原町3丁目31-13,中野区,中野区江原町3丁目,31-13
12571.0,Entire home apt,新宿区四谷4丁目−18−６森アパート,新宿区,新宿区四谷4丁目,−18−６森アパート
11286.0,Private room,世田谷区松原5丁目−37−11クレベール松原,世田谷区,世田谷区松原5丁目,−37−11クレベール松原
13800.0,Entire home apt,新宿区西新宿8丁目−14−19小林第二ビル,新宿区,新宿区西新宿8丁目,−14−19小林第二ビル
13800.0,Entire home apt,新宿区北新宿2丁目21-22,新宿区,新宿区北新宿2丁目,21-22
9714.0,Entire home apt,杉並区和泉1丁目1-1,杉並区,杉並区和泉1丁目,1-1
15000.0,Entire home apt,墨田区押上2丁目16-2,墨田区,墨田区押上2丁目,16-2
31429.0,Entire home apt,港区虎ノ門3丁目−7−５虎ノ門ルーツ２１ビル,港区,港区虎ノ門3丁目,−7−５虎ノ門ルーツ２１ビル
39026.0,Entire home apt,新宿区大久保2丁目32-12,新宿区,新宿区大久保2丁目,32-12
11000.0,Entire home apt,渋谷区円山町2-3,渋谷区,,渋谷区円山町2-3
4586.0,Shared room,中野区大和町3丁目2-4,中野区,中野区大和町3丁目,2-4
45000.0,Entire home apt,目黒区大橋1丁目7-5,目黒区,目黒区大橋1丁目,7-5
44176.0,Entire home apt,渋谷区道玄坂2丁目19-3,渋谷区,渋谷区道玄坂2丁目,19-3
14000.0,Entire home apt,新宿区新宿5丁目−11−４東新宿ビル,新宿区,新宿区新宿5丁目,−11−４東新宿ビル
28214.0,Entire home apt,東村山市栄町3丁目33-3,東村山市,東村山市栄町3丁目,33-3
8000.0,Entire home apt,荒川区東尾久3丁目−4−５柴山ビル,荒川区,荒川区東尾久3丁目,−4−５柴山ビル
12000.0,Entire home apt,渋谷区松濤1丁目−29−１渋谷クロスロードビル5F,渋谷区,渋谷区松濤1丁目,−29−１渋谷クロスロードビル5F
6000.0,Private room,練馬区北町1丁目3-3,練馬区,練馬区北町1丁目,3-3
8000.0,Entire home apt,新宿区新宿6丁目6-7-22,新宿区,新宿区新宿6丁目,6-7-22
23546.0,Private room,八王子市元八王子町3丁目2870,八王子市,八王子市元八王子町3丁目,2870
11829.0,Entire home apt,文京区千駄木3丁目50-13,文京区,文京区千駄木3丁目,50-13
26571.0,Entire home apt,港区高輪2丁目1-23,港区,港区高輪2丁目,1-23
4600.0,Entire home apt,世田谷区駒沢3丁目25-24,世田谷区,世田谷区駒沢3丁目,25-24
11533.0,Entire home apt,渋谷区幡ヶ谷2丁目2-5-4,渋谷区,渋谷区幡ヶ谷2丁目,2-5-4
24286.0,Entire home apt,渋谷区神南1丁目−11−５ダイネス壱番館渋谷706,渋谷区,渋谷区神南1丁目,−11−５ダイネス壱番館渋谷706
14257.0,Entire home apt,荒川区西日暮里6丁目17-7,荒川区,荒川区西日暮里6丁目,17-7
19657.0,Entire home apt,江戸川区平井2丁目−3−12アイランドヴィレッジ,江戸川区,江戸川区平井2丁目,−3−12アイランドヴィレッジ
5429.0,Entire home apt,渋谷区代々木5丁目−45−12フェアフィールド代々木,渋谷区,渋谷区代々木5丁目,−45−12フェアフィールド代々木
89536.0,Entire home apt,渋谷区本町2丁目43-1,渋谷区,渋谷区本町2丁目,43-1
15000.0,Entire home apt,新宿区大久保1丁目2-8,新宿区,新宿区大久保1丁目,2-8
30857.0,Entire home apt,台東区松が谷2丁目19-6,台東区,台東区松が谷2丁目,19-6
20200.0,Entire home apt,世田谷区三軒茶屋2丁目30-2,世田谷区,世田谷区三軒茶屋2丁目,30-2
9429.0,Entire home apt,荒川区西日暮里2丁目−39−３双葉ビル1F,荒川区,荒川区西日暮里2丁目,−39−３双葉ビル1F
40000.0,Entire home apt,杉並区方南1丁目4-7,杉並区,杉並区方南1丁目,4-7
17096.0,Entire home apt,墨田区押上2丁目7-6,墨田区,墨田区押上2丁目,7-6
78086.0,Entire home apt,中野区弥生町3丁目12-17,中野区,中野区弥生町3丁目,12-17
9000.0,Entire home apt,新宿区高田馬場3丁目19-1,新宿区,新宿区高田馬場3丁目,19-1
6386.0,Private room,新宿区原町2丁目30,新宿区,新宿区原町2丁目,30
25000.0,Private room,杉並区高井戸東3丁目14-43,杉並区,杉並区高井戸東3丁目,14-43
9731.0,Entire home apt,台東区柳橋1丁目21-5,台東区,台東区柳橋1丁目,21-5
16000.0,Private room,世田谷区世田谷2丁目−28−１４さくらストア,世田谷区,世田谷区世田谷2丁目,−28−１４さくらストア
13695.0,Entire home apt,北区田端5丁目−3−22藤和シティコープ田端,北区,北区田端5丁目,−3−22藤和シティコープ田端
57521.0,Entire home apt,板橋区板橋4丁目8-12,板橋区,板橋区板橋4丁目,8-12
23579.0,Entire home apt,渋谷区円山町2−9第２ＳＵＮＸビル,渋谷区,,渋谷区円山町2−9第２ＳＵＮＸビル
19174.0,Entire home apt,港区西新橋1丁目3-1,港区,港区西新橋1丁目,3-1
20514.0,Entire home apt,千代田区有楽町1丁目2-112,千代田区,千代田区有楽町1丁目,2-112
35714.0,Entire home apt,港区西新橋1丁目6-7,港区,港区西新橋1丁目,6-7
22800.0,Entire home apt,世田谷区鶴巻4丁目1-17,世田谷区,世田谷区鶴巻4丁目,1-17
10000.0,Entire home apt,豊島区東池袋1丁目28番10号,豊島区,豊島区東池袋1丁目,28番10号
19371.0,Entire home apt,港区西新橋1丁目6-14,港区,港区西新橋1丁目,6-14
9500.0,Entire home apt,中野区白鷺2丁目13-14,中野区,中野区白鷺2丁目,13-14
24800.0,Entire home apt,港区西新橋1丁目−17−７第一稲垣ビル３階,港区,港区西新橋1丁目,−17−７第一稲垣ビル３階
6957.0,Private room,港区西新橋1丁目−21−８新虎ビルヂング,港区,港区西新橋1丁目,−21−８新虎ビルヂング
24800.0,Entire home apt,渋谷区本町2丁目−43−２モモズハウス1階,渋谷区,渋谷区本町2丁目,−43−２モモズハウス1階
34229.0,Entire home apt,台東区浅草2丁目−7−19高橋ビル101,台東区,台東区浅草2丁目,−7−19高橋ビル101
7825.0,Private room,港区西新橋1丁目−21−11小野ビルB1F,港区,港区西新橋1丁目,−21−11小野ビルB1F
30743.0,Entire home apt,世田谷区北沢2丁目30-3,世田谷区,世田谷区北沢2丁目,30-3
17571.0,Entire home apt,港区西新橋1丁目−7−２虎の門高木ビル3F,港区,港区西新橋1丁目,−7−２虎の門高木ビル3F
36657.0,Entire home apt,新宿区新宿1丁目−17−３末松ビル,新宿区,新宿区新宿1丁目,−17−３末松ビル
12830.0,Entire home apt,渋谷区笹塚2丁目8-1,渋谷区,渋谷区笹塚2丁目,8-1
29514.0,Entire home apt,港区西新橋1丁目21-8,港区,港区西新橋1丁目,21-8
60000.0,Entire home apt,江東区千田21-14,江東区,,江東区千田21-14
60000.0,Entire home apt,港区西新橋2丁目−4−３プロス西新橋ビル6F,港区,港区西新橋2丁目,−4−３プロス西新橋ビル6F
8429.0,Entire home apt,江東区千石2丁目9-6,江東区,江東区千石2丁目,9-6
5000.0,Private room,新宿区新宿7丁目1-1,新宿区,新宿区新宿7丁目,1-1
29800.0,Private room,台東区松が谷1丁目4-4,台東区,台東区松が谷1丁目,4-4
13083.0,Entire home apt,墨田区横川2丁目17-2,墨田区,墨田区横川2丁目,17-2
10357.0,Entire home apt,世田谷区三軒茶屋2丁目40-15,世田谷区,世田谷区三軒茶屋2丁目,40-15
10929.0,Entire home apt,世田谷区等々力世田谷区等々力5丁目5-5T&#39;SBRIGHTIA尾山台2F,世田谷区,世田谷区等々力世田谷区等々力5丁目,5-5T&#39;SBRIGHTIA尾山台2F
12143.0,Entire home apt,文京区小石川4丁目15,文京区,文京区小石川4丁目,15
4000.0,Private room,台東区駒形2丁目1-17,台東区,台東区駒形2丁目,1-17
4500.0,Shared room,中野市大和町3丁目1-5,中野市,中野市大和町3丁目,1-5
9000.0,Entire home apt,渋谷区幡ヶ谷2丁目46-7,渋谷区,渋谷区幡ヶ谷2丁目,46-7
8000.0,Entire home apt,"111-0025,フラワーレジデンス台東区今戸２丁目１４−６","111-0025,フラワーレジデンス台東区","111-0025,フラワーレジデンス台東区今戸２丁目",１４−６
11533.0,Entire home apt,渋谷区幡ヶ谷3丁目47-2,渋谷区,渋谷区幡ヶ谷3丁目,47-2
100300.0,Entire home apt,新宿区新宿1丁目17-3,新宿区,新宿区新宿1丁目,17-3
5500.0,Entire home apt,世田谷区鶴巻4丁目−14−15Ｔフラット,世田谷区,世田谷区鶴巻4丁目,−14−15Ｔフラット
7966.0,Entire home apt,世田谷区北沢1丁目−31−５一郎ビル,世田谷区,世田谷区北沢1丁目,−31−５一郎ビル
12000.0,Entire home apt,あきる野市大津1293,あきる野市,,あきる野市大津1293
16800.0,Entire home apt,新宿区西早稲田3丁目19-3,新宿区,新宿区西早稲田3丁目,19-3
8000.0,Private room,品川区戸越3丁目−9ハイムウエスト,品川区,品川区戸越3丁目,−9ハイムウエスト
4721.0,Entire home apt,世田谷区池尻2丁目21-3,世田谷区,世田谷区池尻2丁目,21-3
26720.0,Entire home apt,新宿区新宿1丁目−17−３末松ビル,新宿区,新宿区新宿1丁目,−17−３末松ビル
15229.0,Entire home apt,新宿区新小川町5-13アンバー飯田橋,新宿区,,新宿区新小川町5-13アンバー飯田橋
20000.0,Entire home apt,台東区駒形2丁目4-9,台東区,台東区駒形2丁目,4-9
12857.0,Entire home apt,目黒区下目黒2丁目18-12,目黒区,目黒区下目黒2丁目,18-12
13800.0,Entire home apt,新宿区西新宿4丁目31-31,新宿区,新宿区西新宿4丁目,31-31
15111.0,Entire home apt,墨田区向島3丁目15-9,墨田区,墨田区向島3丁目,15-9
14000.0,Entire home apt,中央区日本橋本町1丁目5-9,中央区,中央区日本橋本町1丁目,5-9
4740.0,Shared room,新宿区新宿6丁目27-29,新宿区,新宿区新宿6丁目,27-29
13120.0,Entire home apt,墨田区向島2丁目12-12,墨田区,墨田区向島2丁目,12-12
15286.0,Entire home apt,渋谷区神山町5−15ＨＵＬＡスタジオ,渋谷区,,渋谷区神山町5−15ＨＵＬＡスタジオ
8971.0,Entire home apt,墨田区東向島5丁目15-8,墨田区,墨田区東向島5丁目,15-8
12571.0,Entire home apt,練馬区旭ヶ丘1丁目−62旭コーポ,練馬区,練馬区旭ヶ丘1丁目,−62旭コーポ
10091.0,Private room,新宿区四谷4丁目13-28,新宿区,新宿区四谷4丁目,13-28
47500.0,Entire home apt,新宿区百人町3丁目28-10,新宿区,新宿区百人町3丁目,28-10
30739.0,Entire home apt,新宿区百人町2丁目22-1,新宿区,新宿区百人町2丁目,22-1
33000.0,Entire home apt,港区西麻布2丁目−21−34大庫院,港区,港区西麻布2丁目,−21−34大庫院
13120.0,Entire home apt,港区南青山4丁目27-15,港区,港区南青山4丁目,27-15
7880.0,Private room,墨田区向島3丁目−18−５押上プラザマンション,墨田区,墨田区向島3丁目,−18−５押上プラザマンション
23155.0,Entire home apt,江東区平野1丁目7番地平野一丁目（平野1）,江東区,江東区平野1丁目,7番地平野一丁目（平野1）
20200.0,Entire home apt,豊島区千早1丁目10-27,豊島区,豊島区千早1丁目,10-27
17286.0,Entire home apt,台東区東上野6丁目19-11,台東区,台東区東上野6丁目,19-11
12571.0,Entire home apt,新宿区内藤町1-119,新宿区,,新宿区内藤町1-119
61714.0,Entire home apt,渋谷区神宮前6丁目12-18,渋谷区,渋谷区神宮前6丁目,12-18
9471.0,Shared room,新宿区佃戸八幡町3-2,新宿区,,新宿区佃戸八幡町3-2
15088.0,Entire home apt,江東区亀戸5丁目11-2,江東区,江東区亀戸5丁目,11-2
7464.0,Entire home apt,墨田区向島３丁目７−２向島３丁目７−２,墨田区,墨田区向島３丁目,７−２向島３丁目７−２
