idx,listing_id,host_id,host_name,review_scores_rating,bedrooms,beds,bathrooms,region,price,accommodates,minimum_nights
1334,908974948897403972,485544006,Emiko,5.0,1.0,3.0,1 bath,Shibuya Ku,"$19,857.00",3,2
1335,904825639846039809,113619834,Sino,5.0,nan,1.0,Half-bath,Toshima Ku,"$5,714.00",1,1
1336,905314211336133512,56653460,Taku,5.0,nan,1.0,1 bath,Nakano Ku,"$4,500.00",1,1
1337,905896316684058496,386939047,康典,5.0,1.0,2.0,1 bath,Minato Ku,"$20,429.00",6,1
1338,906924009089599634,51063010,ﾕｷ,5.0,2.0,2.0,1 bath,Toshima Ku,"$15,556.00",4,1
1339,906988064877710089,238189788,Sc Group,5.0,1.0,3.0,1 bath,Sumida Ku,"$14,837.00",5,1
1340,907130824350980779,497909429,Ray,5.0,1.0,2.0,1 bath,Toshima Ku,"$13,429.00",4,1
1341,907154936861486026,124215253,Sumire,5.0,1.0,4.0,1 bath,Taito Ku,"$23,366.00",6,2
1342,907159846469012198,124215253,Sumire,5.0,2.0,4.0,1 bath,Taito Ku,"$24,171.00",6,2
1343,907163364586842391,124215253,Sumire,5.0,1.0,4.0,1 bath,Taito Ku,"$21,857.00",4,2
1344,4958750,20993205,Seiichi & Keiko,5.0,nan,4.0,1 private bath,Edogawa Ku,"$6,500.00",3,5
1345,908171616757901789,518641505,Yuki,5.0,1.0,2.0,1 bath,Toshima Ku,"$11,282.00",3,2
1346,908320485832853878,518343589,Yingzi,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$10,857.00",4,2
1347,908560763335734577,44425048,Hong,5.0,2.0,2.0,1.5 baths,Shinjuku Ku,"$28,657.00",6,2
1348,908639934567592828,386939047,康典,5.0,2.0,2.0,1 bath,Minato Ku,"$17,000.00",4,1
1349,908857804112476648,193171483,Liyan,5.0,nan,1.0,1.5 shared baths,Kita Ku,"$4,111.00",1,1
1350,908918121112294046,518821117,ピアチェーレ,5.0,nan,1.0,1 bath,Setagaya Ku,"$5,950.00",2,2
1351,908928942292811307,518821117,ピアチェーレ,5.0,nan,1.0,1 bath,Setagaya Ku,"$5,950.00",2,2
1352,4606903,23871736,Matsuda,5.0,1.0,2.0,1 private bath,Mitaka Shi,"$23,571.00",2,3
1353,908945442834346862,518821117,ピアチェーレ,5.0,nan,1.0,1 bath,Setagaya Ku,"$5,950.00",2,2
1354,908949360626789830,518821117,ピアチェーレ,5.0,nan,1.0,1 bath,Setagaya Ku,"$5,950.00",2,2
1355,4471640,22643572,Sachiko,5.0,nan,2.0,1.5 baths,Higashimurayama Shi,"$4,071.00",2,3
1356,896722248151388791,481497441,美由紀,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$11,414.00",2,1
1357,896671925219045877,300929484,Mizuki,5.0,1.0,2.0,1.5 baths,Shinjuku Ku,"$14,000.00",4,4
1358,896621584709697178,42243617,Coco,5.0,2.0,3.0,1 bath,Katsushika Ku,"$23,857.00",6,1
1359,882955917444312203,234477095,Kasumi,5.0,2.0,4.0,1 bath,Taito Ku,"$21,629.00",5,2
1360,883781643614989220,494895071,Ferjhon,5.0,2.0,4.0,2 baths,Taito Ku,"$32,675.00",8,1
1361,885012991308393315,46049093,Ranka,5.0,1.0,4.0,1 bath,Sumida Ku,"$17,714.00",5,2
1362,885017479751765034,214640453,Hanako,5.0,1.0,nan,1 bath,Toshima Ku,"$17,587.00",4,1
1363,885092773966349221,129464740,邢,5.0,1.0,3.0,1 bath,Taito Ku,"$18,857.00",5,1
1364,885230059990095490,499436288,Genki,5.0,1.0,3.0,1 bath,Shibuya Ku,"$22,000.00",5,1
1365,885265791456117186,129464740,邢,5.0,1.0,2.0,1.5 baths,Taito Ku,"$19,429.00",4,1
1366,12078617,49971425,Rui,5.0,nan,nan,1 private bath,Setagaya Ku,"$16,000.00",3,2
1367,885389730502322586,206357380,Miki,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$11,143.00",3,2
1368,885728509145796687,38092840,Sayaka  &    Riku,5.0,1.0,nan,1 bath,Shinjuku Ku,"$17,757.00",6,3
1369,885767021015986957,504065234,Hotel,5.0,1.0,1.0,1 bath,Taito Ku,"$15,229.00",2,2
1370,885774747057166223,38092840,Sayaka  &    Riku,5.0,2.0,3.0,1 bath,Sumida Ku,"$19,429.00",9,3
1371,885792812706842250,504065234,Hotel,5.0,1.0,2.0,1 bath,Taito Ku,"$13,440.00",2,2
1372,11761568,48076855,Jota,5.0,nan,8.0,1 shared bath,Hachioji Shi,"$23,546.00",6,1
1373,885968963793153293,318235422,Voyan,5.0,1.0,4.0,1 bath,Bunkyo Ku,"$23,786.00",6,2
1374,886611511356245583,9018856,Vivian,5.0,1.0,3.0,1 bath,Minato Ku,"$44,434.00",4,3
1375,886620294258323387,9018856,Vivian,5.0,1.0,3.0,1 bath,Minato Ku,"$44,434.00",4,3
1376,886621577637304135,9018856,Vivian,5.0,1.0,3.0,1 bath,Minato Ku,"$44,434.00",4,3
1377,886625621452337343,9018856,Vivian,5.0,1.0,3.0,1 bath,Minato Ku,"$47,397.00",4,3
1378,886680592288400930,178158779,Weollim,5.0,nan,1.0,1 shared bath,Shinjuku Ku,"$5,000.00",1,1
1379,886722826669566641,512752488,Miyuki,5.0,2.0,6.0,1 bath,Minato Ku,"$30,071.00",6,1
1380,886734513661474449,512752488,Miyuki,5.0,2.0,6.0,1 bath,Minato Ku,"$30,071.00",6,1
1381,883156668413144167,219636782,Yuka,5.0,2.0,3.0,1 bath,Toshima Ku,"$18,029.00",5,4
1382,882955907148011021,234477095,Kasumi,5.0,4.0,6.0,2 baths,Katsushika Ku,"$50,571.00",14,2
1383,886832444635960423,511096036,Dong,5.0,1.0,2.0,1 bath,Toshima Ku,"$12,900.00",3,2
1384,882807489147303626,53784200,Gaku,5.0,2.0,4.0,1 bath,Toshima Ku,"$30,714.00",10,2
1385,878077588970311502,511345919,奈央,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$17,430.00",3,1
1386,878510730056353623,97903375,Max,5.0,1.0,2.0,1 bath,Itabashi Ku,"$7,414.00",2,2
1387,878757736224206324,343566547,Sun,5.0,3.0,7.0,2.5 baths,Taito Ku,"$43,917.00",12,3
1388,878775316876516743,468805135,Nori,5.0,1.0,2.0,1 bath,Toshima Ku,"$15,000.00",4,2
1389,879295318426244351,512116873,Aoi,5.0,1.0,3.0,1 bath,Shinjuku Ku,"$50,500.00",4,3
1390,879310505769228602,512116873,Aoi,5.0,1.0,3.0,1 bath,Shinjuku Ku,"$59,857.00",4,3
1391,879394743252102936,145520882,Eric,5.0,1.0,2.0,1 bath,Taito Ku,"$10,286.00",2,2
1392,880223257534016842,511606029,Rio,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$19,857.00",4,1
1393,880286426225468719,230910892,Risa & Kei,5.0,2.0,3.0,1 bath,Shinjuku Ku,"$17,143.00",7,3
1394,880773315855358361,41891471,Hiroki,5.0,nan,2.0,1 bath,Ota Ku,"$9,471.00",5,1
1395,881011850336365423,162970600,Taka,5.0,1.0,2.0,1 bath,Nakano Ku,"$8,859.00",3,1
1396,881019159167251909,84181866,Aki,5.0,5.0,7.0,1.5 baths,Kita Ku,"$52,857.00",15,1
1397,881048753745438873,504065234,Hotel,5.0,1.0,1.0,1 bath,Taito Ku,"$15,229.00",2,2
1398,881064230742684880,230910892,Risa & Kei,5.0,nan,1.0,1 bath,Shinjuku Ku,"$12,000.00",4,3
1399,881580460858168722,490272024,Daiki,5.0,1.0,2.0,1.5 baths,Koto Ku,"$12,703.00",3,2
1400,881681820208570568,130691030,Wison,5.0,2.0,1.0,1.5 baths,Sumida Ku,"$22,281.00",6,1
1401,882183228366004701,498173616,Akihabarasgsg,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$11,671.00",3,1
1402,12376310,24647837,Kenichiro,5.0,nan,nan,2 shared baths,Akiruno Shi,"$8,000.00",4,1
1403,882194430143009010,498173616,Akihabarasgsg,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$10,929.00",3,1
1404,882265583201541931,245695071,Plays,5.0,1.0,2.0,1 bath,Nakano Ku,"$9,086.00",3,1
1405,882331003725474208,512752488,Miyuki,5.0,2.0,5.0,1 bath,Minato Ku,"$27,593.00",6,1
1406,886792726314471738,311979642,Selina,5.0,2.0,1.0,1 bath,Arakawa Ku,"$15,000.00",5,1
1407,886840147411160120,511096036,Dong,5.0,1.0,2.0,1 bath,Toshima Ku,"$12,900.00",3,2
1408,895977923786482864,481497441,美由紀,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$11,414.00",2,1
1409,892255601611834618,266194538,Bonita,5.0,nan,1.0,1 bath,Shinjuku Ku,"$6,857.00",2,1
1410,892388048049535379,511947929,大倉,5.0,2.0,4.0,1.5 baths,Toshima Ku,"$26,357.00",9,5
1411,892413318258801186,502044766,島田,5.0,nan,2.0,3.5 baths,Arakawa Ku,"$28,435.00",12,2
1412,892483468987764424,318235422,Voyan,5.0,1.0,3.0,1 bath,Shinjuku Ku,"$27,357.00",5,2
1413,892670897618429330,129464740,邢,5.0,1.0,2.0,1 bath,Taito Ku,"$17,286.00",3,1
1414,892676448562505998,504060604,宜旻,5.0,1.0,3.0,1 bath,Minato Ku,"$18,686.00",5,3
1415,893012237959535185,265340936,Plays,5.0,2.0,6.0,1 bath,Ota Ku,"$18,086.00",7,1
1416,893077645539971899,276152949,Newmi,5.0,3.0,4.0,2 baths,Shinjuku Ku,"$32,000.00",6,3
1417,893084161817125686,40238920,Shigeru,5.0,1.0,2.0,1 bath,Ota Ku,"$10,286.00",4,3
1418,893147557602600804,297536882,Sugita,5.0,3.0,1.0,1 bath,Sumida Ku,"$21,851.00",8,1
1419,893665890337428210,143096922,Ming,5.0,1.0,2.0,1 bath,Toshima Ku,"$11,319.00",4,3
1420,893707859862714825,60738636,Ichigoichie,5.0,1.0,2.0,1 bath,Shibuya Ku,"$14,786.00",3,2
1421,893767265054873228,247796112,セイ,5.0,1.0,1.0,1 bath,Toshima Ku,"$7,929.00",2,1
1422,893806375885075346,35519960,Y,5.0,2.0,3.0,1 bath,Shibuya Ku,"$90,071.00",5,1
1423,893843273095288414,300929484,Mizuki,5.0,1.0,2.0,1.5 baths,Shinjuku Ku,"$14,286.00",4,5
1424,893946273865287905,421058804,Breath,5.0,nan,3.0,1.5 shared baths,Kita Ku,"$11,000.00",5,1
1425,894049194956410264,193171483,Liyan,5.0,nan,1.0,1.5 shared baths,Kita Ku,"$4,428.00",2,1
1426,894090959178495057,310063572,William (Wallace),5.0,2.0,5.0,1 bath,Shibuya Ku,"$15,285.00",6,3
1427,894424081458440112,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,1.0,1.5 baths,Taito Ku,"$11,143.00",2,2
1428,894601360140857906,309066124,Hitomi,5.0,1.0,nan,1 bath,Shinagawa Ku,"$22,000.00",4,4
1429,895231943248513024,183877565,UI Home Company,5.0,2.0,3.0,1 bath,Katsushika Ku,"$18,000.00",6,1
1430,895541189335200734,374136818,Kota,5.0,3.0,5.0,2 baths,Shinjuku Ku,"$49,286.00",8,3
1431,892346631234873576,511947929,大倉,5.0,2.0,5.0,2.5 baths,Toshima Ku,"$32,271.00",10,5
1432,892203193311569952,143096922,Ming,5.0,2.0,4.0,1 bath,Kita Ku,"$21,524.00",7,3
1433,887496604699835085,395845114,K,5.0,3.0,4.0,1.5 baths,Toshima Ku,"$30,100.00",12,3
1434,891171736141182624,189502014,雲逸,5.0,3.0,1.0,1.5 baths,Toshima Ku,"$42,143.00",7,1
1435,887677794025920657,207024011,Ting,5.0,1.0,2.0,1.5 baths,Toshima Ku,"$12,571.00",4,4
1436,887894880368649252,219636782,Yuka,5.0,2.0,3.0,2 baths,Shinjuku Ku,"$25,000.00",5,5
1437,887930325796938317,238189788,Sc Group,5.0,1.0,2.0,1 bath,Katsushika Ku,"$5,251.00",3,1
1438,887961120378837633,339762918,Hata,5.0,3.0,6.0,2.5 baths,Sumida Ku,"$38,000.00",8,2
1439,888039417785012095,490547316,Yingjie,5.0,2.0,3.0,1 bath,Toshima Ku,"$17,086.00",5,5
1440,888104003271120739,38092840,Sayaka  &    Riku,5.0,2.0,3.0,1 bath,Koto Ku,"$18,257.00",9,3
1441,888125808877222123,30451776,Emily,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$9,571.00",3,1
1442,888136559866027043,30451776,Emily,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$9,571.00",3,1
1443,888146680448511486,307068304,Senta,5.0,1.0,2.0,1.5 baths,Shinjuku Ku,"$18,143.00",3,3
1444,889340459562436632,38092840,Sayaka  &    Riku,5.0,2.0,3.0,1 bath,Sumida Ku,"$18,257.00",9,3
1445,889489206487714151,499612331,Nicol,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$7,000.00",3,2
1446,889593170205667425,501003665,Emma,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$7,143.00",2,2
1447,889684015540872136,514381428,Tora,5.0,1.0,1.0,1 bath,Taito Ku,"$18,000.00",3,1
1448,889704115476494908,106357494,Ya,5.0,2.0,5.0,2 baths,Shinjuku Ku,"$18,800.00",7,1
1449,890005130761433576,38092840,Sayaka  &    Riku,5.0,2.0,1.0,1 bath,Sumida Ku,"$17,714.00",9,3
1450,890304887074236988,42244167,Hiro,5.0,2.0,4.0,1 bath,Shinagawa Ku,"$24,286.00",6,2
1451,890865243370920214,37187799,Ming,5.0,3.0,2.0,1 bath,Koto Ku,"$40,429.00",16,2
1452,9946339,51117483,Nana,5.0,nan,1.0,2 shared baths,Toshima Ku,"$1,500.00",2,30
1453,891044854918458034,23873142,Takashi,5.0,2.0,2.0,1 bath,Katsushika Ku,"$9,800.00",4,1
1454,891123325972192185,106357494,Ya,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$15,657.00",3,1
1455,9913066,50435854,Hong,5.0,3.0,3.0,1 bath,Itabashi Ku,"$29,429.00",7,1
1456,854832974645131390,131558880,Yawen,5.0,nan,2.0,1 shared bath,Nakano Ku,"$7,714.00",4,1
1457,41413989,178381195,Msk,5.0,nan,8.0,1 shared bath,Shinjuku Ku,"$5,980.00",8,2
1458,852494086520697186,229627088,宅東zaito,5.0,1.0,1.0,1 bath,Sumida Ku,"$7,668.00",2,1
1459,853486383976853198,505752063,Lingling,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$15,857.00",2,3
1460,847589060726664703,311979642,Selina,5.0,nan,1.0,1.5 shared baths,Setagaya Ku,"$8,000.00",2,1
1461,847614827950742514,503029252,Kagurazaka,5.0,1.0,2.0,1 private bath,Shinjuku Ku,"$14,400.00",3,1
1462,846721913164909146,311979642,Selina,5.0,nan,nan,1.5 shared baths,Setagaya Ku,"$10,000.00",3,1
1463,847651890867458297,311979642,Selina,5.0,nan,nan,1.5 shared baths,Setagaya Ku,"$12,000.00",4,1
1464,848210743690585201,29966538,Ostay-Jennie,5.0,2.0,2.0,1.5 baths,Nakano Ku,"$16,886.00",4,1
1465,847653427818910486,123383939,博,5.0,1.0,2.0,1 bath,Toshima Ku,"$14,000.00",4,1
1466,852405815500005525,229627088,宅東zaito,5.0,1.0,1.0,1 bath,Sumida Ku,"$7,261.00",2,1
1467,852001004610683993,79805768,聖美,5.0,nan,2.0,1 shared bath,Chiyoda Ku,"$13,571.00",3,2
1468,847683786784272384,59551877,Harvey & Lei,5.0,3.0,6.0,2 baths,Suginami Ku,"$66,429.00",9,3
1469,846702030777966810,183877565,UI Home Company,5.0,3.0,7.0,1.5 baths,Katsushika Ku,"$28,258.00",13,2
1470,851852197875953194,129096261,Chisaki,5.0,3.0,3.0,1 bath,Taito Ku,"$44,114.00",7,2
1471,851840647846992605,77231963,Tsuyoshi,5.0,2.0,6.0,1.5 baths,Toshima Ku,"$20,143.00",7,1
1472,846285816573384770,504561404,Woo Hotel,5.0,1.0,2.0,1 private bath,Taito Ku,"$28,215.00",4,1
1473,851174947816411172,6334933,Keita,5.0,4.0,5.0,2 baths,Shibuya Ku,"$68,000.00",7,2
1474,848048428202584735,210081038,Kota,5.0,2.0,4.0,1 bath,Toshima Ku,"$15,000.00",6,2
1475,845994905248422560,504705867,Section L,5.0,2.0,7.0,2 baths,Bunkyo Ku,"$49,006.00",7,1
1476,854020176790670448,340430395,Unito,5.0,1.0,1.0,1 shared bath,Bunkyo Ku,"$12,643.00",3,1
1477,848168003321577147,230616333,Ostay-Ryu,5.0,2.0,2.0,1.5 baths,Nakano Ku,"$18,100.00",4,1
1478,846620284374116039,505282433,Stayme East,5.0,1.0,1.0,1 bath,Sumida Ku,"$8,271.00",2,2
1479,850515949680895751,494223846,Yutong,5.0,1.0,2.0,1 bath,Sumida Ku,"$16,071.00",4,2
1480,850494267265393496,505619522,Ｙｕｉ,5.0,3.0,2.0,1 bath,Shinjuku Ku,"$42,857.00",6,1
1481,846618691867940382,505282433,Stayme East,5.0,1.0,1.0,1 bath,Sumida Ku,"$8,271.00",2,2
1482,846617841960204111,505282433,Stayme East,5.0,1.0,2.0,1 bath,Sumida Ku,"$8,158.00",3,2
1483,849514458676955317,402997945,Maddie,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$9,571.00",3,1
1484,849044299396955381,502280372,Naoki,5.0,3.0,6.0,1.5 baths,Shinjuku Ku,"$37,500.00",8,1
1485,846604483148583090,502280372,Naoki,5.0,1.0,2.0,1.5 baths,Taito Ku,"$10,357.00",3,1
1486,846589615674176880,505282433,Stayme East,5.0,nan,2.0,1 bath,Sumida Ku,"$8,158.00",3,2
1487,848902927249444658,158518748,Yang,5.0,3.0,5.0,1.5 baths,Toshima Ku,"$16,143.00",7,1
1488,848371608564121959,505315394,Kuramae,5.0,1.0,2.0,1 bath,Taito Ku,"$22,400.00",5,1
1489,846727690080337337,402359138,Nanami,5.0,5.0,13.0,1 bath,Setagaya Ku,"$90,000.00",14,2
1490,853971803647377785,65981637,徹,5.0,2.0,4.0,1.5 baths,Sumida Ku,"$32,943.00",8,2
1491,853280878063307570,489829886,Hiro,5.0,2.0,3.0,1.5 baths,Bunkyo Ku,"$21,986.00",4,2
1492,847336083090234598,44129333,Yuichi,5.0,nan,1.0,1 bath,Suginami Ku,"$8,847.00",3,3
1493,854024400422352085,340430395,Unito,5.0,1.0,2.0,1 shared bath,Bunkyo Ku,"$16,929.00",3,1
1494,846032707503229600,228133407,Nomad,5.0,nan,1.0,2 shared baths,Sumida Ku,"$2,500.00",1,2
1495,21492027,156118499,Citan,5.0,1.0,1.0,1 shared bath,Chuo Ku,"$15,357.00",2,1
1496,846026655728191422,504705874,Section L,5.0,1.0,3.0,1 bath,Chuo Ku,"$35,658.00",5,1
1497,21464795,155858313,Insik,5.0,1.0,3.0,2 baths,Minato Ku,"$18,386.00",5,2
1498,852546023285718166,239039240,明,5.0,3.0,5.0,1 bath,Arakawa Ku,"$39,942.00",6,3
1499,846016881896879694,504705867,Section L,5.0,1.0,3.0,1 bath,Bunkyo Ku,"$20,441.00",3,1
1500,846105025574429681,42244167,Hiro,5.0,1.0,2.0,1 bath,Shibuya Ku,"$35,000.00",6,30
1501,846039044801237000,504705874,Section L,5.0,1.0,2.0,1 bath,Chuo Ku,"$28,939.00",4,1
1502,852512732099691543,229627088,宅東zaito,5.0,1.0,nan,1 bath,Sumida Ku,"$6,107.00",2,1
1503,853309755284524243,260725364,Hairong,5.0,2.0,2.0,1 bath,Toshima Ku,"$15,686.00",7,2
1504,846967385520583329,311979642,Selina,5.0,nan,1.0,1.5 shared baths,Setagaya Ku,"$8,000.00",2,1
1505,853469577504926894,22966881,Mathew,5.0,1.0,2.0,1 bath,Minato Ku,"$13,229.00",4,2
1506,28374194,207899022,勝利,4.99,nan,1.0,1 shared bath,Taito Ku,"$5,500.00",2,1
1507,24818064,187626252,Keiko,4.99,2.0,nan,1 bath,Kita Ku,"$32,000.00",6,1
1508,12854725,57078189,Hiromitsu(Hiro),4.99,nan,3.0,1.5 baths,Koganei Shi,"$13,000.00",4,2
1509,16466341,7740848,K Family,4.99,5.0,6.0,5.5 baths,Katsushika Ku,"$54,857.00",13,1
1510,10582789,42815177,Ushka,4.99,1.0,2.0,1 bath,Shibuya Ku,"$15,000.00",2,1
1511,43744569,349439108,7 Rooms Hotel & Cafe,4.99,1.0,6.0,1 bath,Edogawa Ku,"$37,714.00",6,1
1512,27879147,205130250,June,4.99,1.0,2.0,1 bath,Setagaya Ku,"$30,714.00",5,2
1513,15860649,102799868,Taeko,4.99,2.0,3.0,1 bath,Shibuya Ku,"$26,000.00",4,3
1514,9704555,45623186,Satomi,4.99,nan,6.0,1.5 baths,Chofu Shi,"$4,643.00",4,2
1515,10257616,8359471,Tomo,4.99,nan,2.0,1 shared bath,Setagaya Ku,"$11,286.00",2,1
1516,30174360,35519960,Y,4.98,3.0,4.0,1 bath,Shinjuku Ku,"$66,571.00",9,1
1517,52660485,141959482,Syuka,4.98,1.0,1.0,1 private bath,Nakano Ku,"$11,200.00",3,1
1518,32223442,140931558,Yili,4.98,3.0,5.0,1.5 baths,Sumida Ku,"$22,900.00",7,2
1519,51176554,412914746,Ai,4.98,4.0,nan,1 bath,Ome Shi,"$15,571.00",8,1
1520,776070,801494,Kei,4.98,nan,1.0,1 shared bath,Kita Ku,"$7,208.00",1,3
1521,13668008,78608957,Maki,4.98,nan,1.0,1 shared bath,Shinjuku Ku,"$9,471.00",2,1
1522,28371492,214203053,Yagi,4.98,nan,2.0,1 shared bath,Suginami Ku,"$11,000.00",2,1
1523,31874426,193037192,Zhiguo,4.98,3.0,3.0,2 baths,Toshima Ku,"$39,286.00",7,1
1524,25871823,20428996,Mizuki,4.98,3.0,9.0,2 baths,Shinjuku Ku,"$42,143.00",10,2
1525,28295098,213271329,Sana,4.98,nan,1.0,1 bath,Sumida Ku,"$13,000.00",2,2
1526,14544488,39671760,Serina,4.98,nan,1.0,1 shared bath,Itabashi Ku,"$4,945.00",1,1
1527,25895949,36335780,Yoko,4.98,nan,1.0,Shared half-bath,Suginami Ku,"$5,767.00",1,3
1528,5673677,15282125,Kanako,4.98,nan,2.0,1 private bath,Setagaya Ku,"$9,500.00",2,6
1529,32507836,239711413,Fukurin,4.98,3.0,4.0,1.5 baths,Chiyoda Ku,"$34,343.00",7,3
1530,586749512670399021,56877677,Sunpika,4.98,1.0,2.0,1 private bath,Toshima Ku,"$11,500.00",2,2
1531,31191801,221991039,Koichi,4.98,1.0,1.0,1 bath,Shinjuku Ku,"$9,143.00",1,7
1532,3775528,19358663,Mikako,4.98,nan,1.0,1 shared bath,Setagaya Ku,"$14,416.00",2,1
1533,26219109,78170742,Norimasa,4.98,1.0,nan,1 bath,Nakano Ku,"$7,286.00",1,5
1534,30538298,211271321,紅葉,4.98,3.0,2.0,1.5 baths,Shinjuku Ku,"$35,000.00",6,2
1535,27948530,55513694,Shi,4.98,2.0,nan,1.5 baths,Taito Ku,"$17,214.00",4,1
1536,27772647,42901973,Norihito,4.98,nan,2.0,1 shared bath,Nakano Ku,"$5,000.00",2,2
1537,30157736,197405131,春樹,4.98,1.0,2.0,1 bath,Toshima Ku,"$15,371.00",3,1
1538,15529299,74130721,末光,4.98,nan,3.0,2 shared baths,Nishitokyo Shi,"$4,643.00",9,1
1539,14064796,21004633,Yoshi,4.98,3.0,9.0,1 bath,Taito Ku,"$40,000.00",9,2
1540,52622536,56952899,Rin,4.98,1.0,1.0,1 private bath,Taito Ku,"$15,357.00",2,1
1541,24413859,95824703,Iyoko,4.98,1.0,1.0,1 private bath,Arakawa Ku,"$6,057.00",2,3
1542,24678770,128815428,Tanaka,4.98,nan,2.0,1 private bath,Ota Ku,"$6,000.00",2,2
1543,9001233,29543799,Satoshi & Hitomi,4.98,nan,nan,1 private bath,Tama Shi,"$9,310.00",3,178
1544,11284667,58806980,泉,4.98,2.0,5.0,1 bath,Sumida Ku,"$12,000.00",6,2
1545,26800104,194366320,Isa And Yumi,4.98,nan,2.0,5 shared baths,Taito Ku,"$6,857.00",1,1
1546,27145277,1111228,Toru,4.98,1.0,2.0,1 bath,Setagaya Ku,"$20,000.00",3,3
1547,23506737,68828017,Nanako,4.98,4.0,6.0,2 baths,Suginami Ku,"$30,000.00",10,2
1548,27064264,196353318,Ekichikano,4.98,3.0,8.0,1 bath,Taito Ku,"$50,000.00",10,1
1549,10505175,29681737,文娟,4.98,nan,1.0,2 shared baths,Nerima Ku,"$6,000.00",1,1
1550,38649437,128821251,Akira,4.98,nan,1.0,2 shared baths,Toshima Ku,"$3,366.00",1,1
1551,21213736,51624570,Risa,4.98,nan,2.0,1 private bath,Chofu Shi,"$20,571.00",4,2
1552,44787665,43897804,Shun&Yoko,4.98,1.0,3.0,1 bath,Setagaya Ku,"$20,000.00",4,3
1553,44352509,161665344,May,4.98,1.0,7.0,2 baths,Ota Ku,"$15,811.00",7,1
1554,27238071,41541201,Junya,4.98,nan,3.0,1.5 shared baths,Edogawa Ku,"$6,000.00",3,2
1555,581010866199809991,56877677,Sunpika,4.97,1.0,2.0,1 private bath,Toshima Ku,"$11,500.00",2,2
1556,40428608,42540192,Hiroko,4.97,6.0,6.0,2 baths,Taito Ku,"$60,000.00",9,4
1557,641007091234365625,222463528,Lisa,4.97,1.0,1.0,1 private bath,Arakawa Ku,"$13,836.00",2,2
1558,45966430,21004633,Yoshi,4.97,3.0,2.0,2 baths,Sumida Ku,"$49,286.00",8,2
1559,559888044883833193,84181866,Aki,4.97,3.0,8.0,1 bath,Suginami Ku,"$57,143.00",14,1
1560,23836067,178965087,Yoshihito,4.97,nan,1.0,1.5 shared baths,Katsushika Ku,"$5,000.00",3,2
1561,7358397,37545792,Harumi,4.97,1.0,2.0,1 bath,Taito Ku,"$29,829.00",4,2
1562,21891194,78170742,Norimasa,4.97,1.0,nan,1 bath,Nakano Ku,"$10,714.00",3,5
1563,32243275,229610616,Sayoko,4.97,nan,1.0,1 shared bath,Sumida Ku,"$6,000.00",2,2
1564,609704839468581646,36172920,Hisako,4.97,nan,1.0,1 shared bath,Suginami Ku,"$8,000.00",2,2
1565,25413745,42808108,Mie,4.97,2.0,3.0,1 bath,Shinagawa Ku,"$12,000.00",4,2
1566,27837387,68178397,Chie,4.97,1.0,4.0,1 bath,Chofu Shi,"$8,000.00",4,2
1567,32459464,49676840,Akira&Yasuko,4.97,1.0,2.0,1 bath,Shinjuku Ku,"$13,571.00",2,1
1568,24067685,159375498,Dash Living Nihonbashi,4.97,1.0,2.0,1 bath,Chuo Ku,"$32,200.00",3,2
1569,25761270,33960674,Yuka,4.97,1.0,2.0,1.5 shared baths,Ota Ku,"$27,857.00",2,1
1570,6592213,34475322,Masaru,4.97,nan,nan,1 shared bath,Machida Shi,"$3,643.00",3,1
1571,31655988,232836811,Chonglin,4.97,1.0,1.0,1.5 baths,Taito Ku,"$14,671.00",3,1
1572,45695943,84181866,Aki,4.97,2.0,5.0,1 bath,Nakano Ku,"$46,571.00",9,1
1573,777887071021718829,50402863,Hironobu,4.97,2.0,4.0,1 bath,Chuo Ku,"$16,043.00",6,1
1574,39233618,120678368,Mie,4.97,nan,1.0,1 shared bath,Taito Ku,"$9,429.00",1,2
1575,28790938,138109993,Sae,4.97,1.0,2.0,1 bath,Suginami Ku,"$6,500.00",2,180
1576,41058853,320793414,Nobuyo,4.97,1.0,1.0,1 bath,Shibuya Ku,"$21,086.00",2,1
1577,29260036,54795673,Terminal A01,4.97,2.0,3.0,1.5 baths,Ota Ku,"$19,153.00",5,2
1578,26261913,78170742,Norimasa,4.97,1.0,nan,1 bath,Nakano Ku,"$7,286.00",1,5
1579,21182191,44129457,Sangwon,4.97,nan,2.0,3 shared baths,Suginami Ku,"$3,957.00",3,1
1580,751539775823795566,57699141,Qiu,4.97,1.0,3.0,1 bath,Sumida Ku,"$21,143.00",6,4
